Drug,COADREAD,LUSC,HNSC,STAD,KIRC,UCEC,BRCA,LIHC,CESC,LUAD,ESCA,PRAD,GBM,SKCM,BLCA,LGG,UCS
UNII-372X2P22UY,0.0009057842040116652,0.4477752808643832,0.5866212762273412,0.25298328353156996,0.41174226805424136,0.28778153414636065,0.5260730797239034,0.7620475715480641,0.3954655622486877,0.43724693579257623,0.5885099445121994,0.11216266516164136,0.28272247632210123,0.07706541122104853,0.5981954054835871,0.4463054430076539,0.27884813691684174
CYANOKIT,0.5724929213098875,0.8880815771523829,0.5491561525988123,0.5524464668137568,0.5532134643141351,0.5619104974940808,0.5518031742200685,0.9304318822013911,0.5602850307249315,0.9331791532268134,0.542810839468691,0.8909669630416465,0.8053838401136819,0.5497104213895392,0.5651696839565234,0.5713701038179447,0.8668447606658032
2797-51-5,6.691350927243484e-05,3.846682327068211e-05,0.0007808988747679544,2.2345460933263044e-06,0.00016267880456997857,0.019899484524088722,3.8202579300418966e-05,0.00010792687201151967,0.00011027970289841163,1.682444934676737e-06,0.000504460625718426,0.004348788863170758,6.15780065491527e-06,0.015667652238331803,8.225406691479253e-05,3.7656004538748676e-06,8.402061867242824e-05
LUF6000,,,,,,,,,,,,,,,,,
ARGININE OXYTOCIN,0.32499148533862526,0.5863807764382865,0.6353260210220593,0.6240806186391245,0.7646523767068467,0.5561361015179792,0.5525693231408544,0.9060268076669402,0.6839515200302169,0.6770018149141698,0.7246465758576525,0.23995467508860185,0.6656277959112128,0.4873037986425957,0.6788202742186585,0.5486302202129275,0.6655723974760245
869886-67-9,7.606039466369784e-30,2.081486133667003e-05,0.0,0.0,0.4938533480629301,1.4430520747403123e-08,8.400843015384064e-14,1.5004883941880937e-33,1.896022383672355e-26,0.0,2.1459054636805438e-05,0.4804789011967404,1.1868120513855696e-15,2.9260606632749664e-29,8.88837686507807e-24,6.186550615569697e-08,0.0
3-CHLOROFLAVONE,0.5449475959039392,0.5259283116182618,0.5358708432915247,0.544925711840847,0.46090017452547355,0.5086581032530634,0.29830649223371075,0.07095951525056325,0.3449230839801063,0.24365328419288407,0.5197510604451632,0.5397474329715904,0.0295035787633378,0.5022522373929914,0.38673661845479623,0.5427579372979928,0.3487077855433981
PERMETHRIN,0.6934412750209787,0.7216232712431236,0.7339221864410749,0.6185416216326027,0.5432368474682624,0.6569751981037663,0.7318309410076453,0.8770753060541439,0.7064274739822753,0.5487180315343552,0.841017720742191,0.7340484951989381,0.7298938693930791,0.81337547366493,0.55106311282409,0.5567900841957764,0.8269779443503789
CATHELICIDIN,0.8175354608267831,0.6704914190028379,0.7371330172562587,0.8304860314050448,0.7819804646271467,0.5387736612092062,0.7908739413536222,0.7497949557383524,0.6816530527133368,0.6047119158424723,0.5225886730715255,0.6124818879165539,0.787301569744719,0.8249419117465694,0.6661366717393569,0.8009637835872248,0.7490338058276795
CETRORELIX,0.9278157537790291,0.8287080840271668,0.5448103890861465,0.8629918721339433,0.8361761485043424,0.5585511016396022,0.7658314449252445,0.5452719185309971,0.9024396810400466,0.5569465863257399,0.5459512307144272,0.908283684601656,0.8413143747448948,0.9180586986120902,0.550445884995462,0.5493094781030019,0.9296220861944322
PERICIAZINE,0.5721022356624788,0.6874540585817408,0.725537785947293,0.9029839236162235,0.8041397566381864,0.5542099206228189,0.9166963826156378,0.5636048601934043,0.746867585546964,0.888839948237438,0.794224447127363,0.8009940414328642,0.6960812813102222,0.8437259212127306,0.5540280078807942,0.82837223631458,0.8299445524533207
DCEBIO,0.5959198474366919,0.5970941858213586,0.642277803826117,0.40752647363447364,0.7934330428211024,0.18839286667845134,0.4603025295416016,0.7310274061074123,0.8097878939467507,0.7845038717470623,0.3804111289941459,0.7791574094769066,0.5402999509166494,0.7657776187464306,0.8120276370801756,0.2129575152806092,0.5832952040392908
COPANLISIB,8.398925509151883e-64,1.77262116107063e-25,2.8859753784795606e-12,6.70960512256111e-26,1.393669337392993e-19,1.3750222317053464e-26,1.244840587318799e-35,9.988828123308162e-10,4.304992491644267e-29,3.8809133323834986e-14,3.4090369067404205e-28,1.720149283631302e-56,1.7587985141248e-86,4.04184975114473e-09,9.71434595846715e-30,4.063251932302546e-34,1.7872157505574814e-180
GLUCAGON-LIKE PEPTIDE 1-(7-37),0.03311075531311728,0.5329871901533239,0.5291933046335165,0.17402861248321155,0.5283078918561226,0.5615105364110803,0.5764856499571472,0.11311481322341771,0.36131878558337327,0.3720218450483894,0.6236537480237438,0.523919251921589,0.06003362579325271,0.5171157258528175,0.5279088530429958,0.26757626890585906,0.5961006613619454
BRADYKININ,0.6501512159838109,0.6899577828503606,0.6546752201627358,0.3144536233594557,0.7131395703443726,0.5392691260556242,0.7691445567895645,0.5129335000805817,0.7200737282975515,0.6179927218612976,0.7035953980144939,0.4064326051040083,0.7365034553181522,0.45872782996427974,0.5437239513215668,0.37841478614028856,0.3589764347366844
ARFORMOTEROL,0.5411721624197668,0.7250298061170637,0.8121311554572974,0.8614187149328454,0.7617028429833796,0.5598971875971688,0.8248551228120558,0.7711518393840779,0.685790007868089,0.6914477812493345,0.6898675019831634,0.68997906008665,0.7340170275682295,0.7405785453785508,0.5469907834494137,0.8338450374105291,0.8746748080180575
OXALOACETATE ION,0.5378527488108729,0.5255140407972773,0.5355799738035092,0.5362376993514122,0.5339427283030511,0.5260501466611317,0.5346770315732138,0.5259859827781003,0.5307664947781504,0.07463056044918331,0.5334740070606888,0.5307034782577925,0.5351235683053046,0.5313406527560525,0.5294253830082646,0.5279201449772176,0.529631711126169
SIPONIMOD,0.8994675515413582,0.5376206060051082,0.5570892198056362,0.5519871177442592,0.5262647070645525,0.561275911050665,0.5463260554833002,0.544678993376796,0.7936990930824035,0.5657579975532501,0.8717523593844045,0.5374729542735948,0.5646068352390591,0.5471287541860285,0.544579214393267,0.5611951061555106,0.5431548996945726
PRILOCAINE,0.5607758155606811,0.5441474840873232,0.555490100985905,0.5471629802466025,0.7579746167090404,0.5732445160625788,0.5669820697499194,0.5550569113756497,0.5413282498743553,0.5817121736660169,0.5390259955017647,0.5653051389899842,0.5443025321661865,0.5500128459128608,0.6002391470504809,0.7771555409435554,0.5604120934133233
"(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",0.6805578133956749,0.6478651249622178,0.7298275167579558,0.5401271935407351,0.538851283492097,0.7531013152672701,0.6445394094384255,0.8507941980447719,0.6930244236011929,0.7596765614846274,0.7773937254390125,0.5954033004251802,0.20174021162741573,0.6966565006434415,0.6340698138901724,0.6744671738288378,0.5817207487293595
UDP GALACTOSE,0.5292600317068958,0.5272940845270051,0.314150447998986,0.06527051451547922,0.48867196198790225,0.5302160218519475,0.517979379396417,0.19618048006330713,0.6085280626742511,0.5126019514004032,0.25702550334893176,0.19324984386976174,0.5025943224938718,0.13536807709821347,0.47717989946779343,0.14411411311393163,0.41048406294022416
SYM2081,0.5716506978579521,0.5540503867677494,0.8365039828159964,0.5641705763545102,0.9074784192030452,0.5685688818853074,0.5580072588241666,0.5730623332374827,0.5598310056958662,0.5558684695597897,0.558572771317424,0.8810458938687922,0.5573466185937761,0.5666495809484855,0.5780866379142627,0.5523079413661697,0.54837515217722
DEFACTINIB,0.003485420108699513,9.66571345567514e-09,2.7829245665998298e-11,4.98006195378865e-05,8.76640342831499e-10,0.4311797299334281,3.869838593540319e-05,0.5080442414581668,0.00020315703660607994,3.9417741336149957e-07,0.17029619908286886,1.5102525843712422e-07,8.493708221141502e-10,1.0140005019641225e-09,2.516505248485913e-05,4.715730945326681e-05,4.962948673760109e-10
RIDOGREL,0.5250805838058825,0.673537063986406,0.545330337586518,0.5437543471863174,0.7951767688167971,0.5507784428721909,0.5454895274433829,0.7388982905593363,0.5415667676821957,0.5280324322084889,0.5672825701387947,0.39430008497300006,0.44252752388048094,0.48648450682890715,0.7757343128162458,0.6983690929538415,0.5403694905084924
MLN0415,0.7754132279695853,0.5525062796019594,0.5506270631558441,0.7328617710917091,0.7684246851016614,0.8067239140175744,0.6842636783772189,0.7940568517705029,0.5332079130361532,0.653219674278165,0.7859708549573908,0.6670572761688651,0.7160635007386931,0.5373195057276843,0.6066225732606049,0.7628344305859032,0.7744128702120288
PIMAVANSERIN,0.1736864814335886,0.6660782775999627,0.7615517239375282,0.5360456649972871,0.8372152199323399,0.6050165373609159,0.5410212490031395,0.5352357813789985,0.8732268533389799,0.8094745105742049,0.8446097634922864,0.5838042342933835,0.5653360133610308,0.17185836571270252,0.6641988177118163,0.5671740790987152,0.5313340196458367
RO116-9132/238,0.7838867024226358,0.5218313281044229,0.5507218171336683,0.5482044059233467,0.41567507921581354,0.5355293843529554,0.557050128328902,0.3640971409213667,0.7854993071586693,0.49223588215535585,0.7537820466247956,0.7644404575910544,0.48882890118655314,0.8004492977403956,0.5525984879888138,0.06495533072049145,0.5348948919898563
ICI 198615,0.48236419307176653,0.5882243138857203,0.3247689107683527,0.19814513016132013,0.816133549719507,0.733208500257605,0.809298329752695,0.7700617970271113,0.6432915743568253,0.8187697437158432,0.39134258469132926,0.38770170745942545,0.6685492629083205,0.4780546253264743,0.6736260602643638,0.535885954562689,0.6867927564618035
CHEMBL193233,0.2722243677453626,0.009776051610203373,0.001484148868892445,0.5423355705550289,0.016250034290253786,0.5094489621082894,0.5249507469910728,0.0001256075148755372,0.5304473583716238,0.2859689184868436,0.5426857226201555,0.3915276594430188,0.12328041027564446,0.08411390340844743,0.52144742562215,0.12114371265831547,0.4309735209046003
THIOPROPERAZINE,0.8163726261396491,0.684386361134858,0.7987388559835786,0.5482864909178563,0.9375811702230022,0.8952134080638838,0.5548493755927945,0.5479074576284361,0.890064777803319,0.9193172095870279,0.8449937622708441,0.7616650998420911,0.72686957841514,0.674976092706596,0.887607510732342,0.9161200053239178,0.5483310176975109
ESTRIOL,0.5420381968887653,0.5593154067015691,0.5614519130385595,0.5407911563966453,0.5382595944609747,0.5495701731654378,0.5176322347225625,0.8119939834250173,0.5572656776414895,0.8627330014558207,0.5544228858411139,0.5482647344781514,0.5408963710883851,0.5340785416929545,0.5623684964927209,0.5341499747471751,0.5398570660751294
PINACIDIL MONOHYDRATE,0.6660106967977684,0.7226662671828479,0.5311882275613904,0.2937463545856407,0.5254081429951742,0.5474431645646396,0.5334517584861134,0.7655553215927884,0.6707063965708852,0.6141566920643756,0.8007713626582964,0.7967538360502435,0.8289827810379917,0.44535151214925384,0.7073356816857189,0.6819447385204518,0.5519189654618555
KU-0063794,0.004299523970405286,0.5319673864749306,0.49705547294546715,0.03001809036471044,1.4631297240685741e-56,0.5294799617657193,2.3112754760906024e-23,0.03518911805771338,0.5005124230799889,0.06482093384010554,0.0410302458650121,0.0025788991460715762,0.004873235096199887,0.02496669396774569,0.4943120961434163,0.004343535829849124,0.0016329050577730093
SITAXSENTAN,0.8552563385197074,0.7172719052371394,0.8565372508718107,0.4615377430155373,0.5505269342714582,0.5451079686400772,0.6214762964228439,0.547059161853239,0.8501921756941089,0.6324911509932588,0.8297175720716048,0.6819261463319415,0.8409775986309241,0.5263020186917409,0.7761198933250668,0.6863897090618567,0.663089635326744
2-ETHOXYETHANOL,,,,,,,,,,,,,,,,,
CELASTROL,0.5792495420817321,0.5379293666490801,0.5418679176562289,0.5403154893529687,0.8023399043229025,0.5375611532367406,0.40023818856492654,0.7288652813467134,0.6261323978346586,0.5307425866287685,0.3748757724477484,0.8540809959038379,0.5166060790228931,0.5050162618715901,0.5718602580587967,0.2800682393479307,0.23504333571344177
"2-PHENYL-5-(1H-PYRAZOL-3-YL)-1,3-THIAZOLE",0.512092312710427,0.5263629571846968,0.5346765015996917,0.5239238528583422,0.5289803557774709,0.5287714782904795,0.5281484461277584,0.011853962775721719,0.5271507006514362,0.1856340814833336,0.5244959281523554,0.5302716724217974,0.5238011852061588,0.507172566780209,0.5301337773840862,0.5329278537157055,0.5148390922301405
SAREDUTANT,0.8862302986771011,0.675651688050156,0.7606796140405558,0.9151660446222668,0.8507546007435622,0.5564135314374521,0.8896157664768537,0.9292438662841269,0.7824044451358443,0.8885321358843656,0.6081765676583903,0.6852346166586158,0.5376774028574849,0.6975564229899996,0.653957203863383,0.5367838822688255,0.8476895153170265
TOCAINIDE HYDROCHLORIDE,0.5590605297858713,0.5489212235771959,0.5603450473093665,0.5498137907625029,0.7831941941478644,0.5575444977203301,0.5559419472503296,0.5574137453080993,0.5468504690704662,0.5611244895647708,0.544258245598546,0.5475335556929704,0.5424488078503733,0.549082380736353,0.6170818790675221,0.7772367374046796,0.5488374761964637
CHEMBL110674,0.5071014383270595,0.7024558475273623,0.7415689213971721,0.016280122801605634,0.7468366718448191,0.5441588426820446,0.7809419028916815,0.12493750311862639,0.1782052638973815,0.5363746602879295,0.021856638876752345,0.4330090558860098,0.5321931163755603,0.5387551151341973,0.4716771126748577,0.532574214306158,0.7737627509555752
252003-65-9,0.32409902375389665,0.7406113037501308,0.3500974543769496,0.743250237906941,0.730602166717798,0.6704448571670939,0.7865480105075853,0.29427054345650433,0.7635495638138974,0.22574971911903519,0.3242044194579592,0.7370184346779282,0.04734677346839399,0.2652160794141707,0.7922633585241534,0.5435315298403797,0.7323772279377473
CHEMBL208239,0.6535452624863792,0.5571821624291394,0.7926477171972941,0.6943948585098471,0.7499464904399413,0.6199239921089303,0.7963175512652312,0.5809070992607955,0.683060164834132,0.7798110358915262,0.5787088706220975,0.726848764059869,0.7657896012173773,0.6136068376284135,0.8211943141716295,0.8070945634092186,0.7506324371705106
NADIDE,0.3138502603948739,0.5627786553174938,0.7304381821671994,0.45856383563855907,0.7498934613037682,0.5712142765117552,0.6680296045518246,0.37905562582539654,0.5285458783477914,0.7466933582254385,0.4857987383896175,0.5557021622854915,0.7754505503825859,0.5542236715003995,0.6638591800883513,0.5306097122879494,0.3028838339129202
GW 4064,0.7138285338727604,0.3561879335075122,0.6947649089893188,0.7312805149711368,0.7475530847760203,0.5535373234555243,0.5923032411081801,0.7716813407808136,0.7527255900952774,0.7272585388782137,0.751027803629721,0.52151451586335,0.7739406269580917,0.5437432220525173,0.7485928413129472,0.7545075849538434,0.7401341576520886
POLY(2'-METHYLTHIOADENYLIC ACID),0.9224362628750875,0.7701352170136968,0.8447467596643129,0.6502848036279987,0.49710549922890374,0.5497881487535865,0.7963608755907821,0.7210770774689971,0.8275037704959098,0.5305643764386279,0.923110429023869,0.8962315647937797,0.5921236247523635,0.7727631951715914,0.8763437584330857,0.19864834765894918,0.6652227722252618
HYDROCORTISONE CYPIONATE,0.8358690000859406,0.8096876177775594,0.5622616244464046,0.5454263344238087,0.2234080065775878,0.9153463232207769,0.5861210241992154,0.8500236761032869,0.46461145102139334,0.4706449182809624,0.7980045436563843,0.8192112412026018,0.8419876312309433,0.5947889236285403,0.867716525631248,0.2056298460145734,0.8301210185779087
EDROPHONIUM,0.8186100657557922,0.6461278786101887,0.7532323039824418,0.79800040633405,0.8017336807566148,0.6151046287375568,0.8394297646170373,0.7500138670126144,0.6892725567365432,0.8187896699391825,0.4553024824739027,0.6156365495361595,0.7409622593326768,0.7447113329498081,0.5436713738802877,0.6836569886113808,0.7659293221250475
T140,0.7960843256397864,0.8355062401412925,0.5918839799159278,0.8467531785738411,0.21101708895296495,0.6613441926657583,0.5297686801538273,0.44379037482886824,0.5233109408975628,0.8358269379548153,0.8039929348040904,0.7733114479785963,0.8178081487625475,0.4944881645946218,0.5795708920848872,0.36725829262749715,0.5601023670392495
5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE,0.5252168428233182,0.5330414387137562,0.5432266202109671,0.5257268537580683,0.5258181840524969,0.5087779345037171,0.5316830932322506,0.6322960183090934,0.5294969221154251,0.6663177090190223,0.5266907280724318,0.5298911475580224,0.5199229883494714,0.5299393937763199,0.5256026089052143,0.5200204632141547,0.5254712523975367
PHENAZOPYRIDINE HYDROCHLORIDE,0.5590605297858713,0.5489212235771959,0.5603450473093665,0.5498137907625029,0.7831941941478644,0.5575444977203301,0.5559419472503296,0.5574137453080993,0.5468504690704662,0.5611244895647708,0.544258245598546,0.5475335556929704,0.5424488078503733,0.549082380736353,0.6170818790675221,0.7772367374046796,0.5488374761964637
DIHYDROKAINIC ACID,0.7583901084227913,0.7481475379497313,0.6869753774019678,0.5479055092930916,0.689370209889868,0.8256378485966606,0.7824667262175926,0.5394572226479909,0.7543781423294602,0.7332723319516541,0.7757372868264498,0.7796549302365885,0.4977936607971184,0.7708203187379095,0.7879308677000745,0.6246831513955927,0.7369118767107008
GLUCAGON RECEPTOR ANTAGONIST I,0.7807958402809236,0.7955687604499968,0.40505018482887795,0.8228461213973661,0.7673193564694303,0.5129625145870339,0.29375509560602453,0.8376366160734886,0.24200548153035317,0.8092853519937442,0.041101196749360774,0.3019904938201796,0.7839210669580516,0.5278238111896263,0.8550797569455028,0.7993611124727626,0.7684798520802316
DIMETHYLTHIAMBUTENE,0.30274775294311274,0.5029494109742978,0.774321766712462,0.4140351099355618,0.28088079171304325,0.48812878436422463,0.5050860223436516,0.6749317356308195,0.42680011987677396,0.654266004039439,0.5912397966052569,0.2676658889637415,0.6964650032446194,0.6395812458837167,0.47374231951692064,0.3307006521661349,0.38674352651798116
DROMOSTANOLONE,0.5586495621208809,0.8236079843741382,0.8496220354974942,0.5272680896246408,0.8074700718435466,0.5385834186571293,0.5399338243151358,0.5295305228548506,0.6564482772773239,0.5135533523478533,0.8196065901977581,0.7830960858081341,0.7965520700261063,0.5466055280755201,0.754045317638443,0.8144382702296988,0.5290083258322148
ALOGLIPTIN BENZOATE,0.6805578133956749,0.6478651249622178,0.7298275167579558,0.5401271935407351,0.538851283492097,0.7531013152672701,0.6445394094384255,0.8507941980447719,0.6930244236011929,0.7596765614846274,0.7773937254390125,0.5954033004251802,0.20174021162741573,0.6966565006434415,0.6340698138901724,0.6744671738288378,0.5817207487293595
AZ505,0.7907166616840672,0.8148256206993206,0.8692801264477199,0.8450854208996275,0.7602520669989263,0.842777193963169,0.8222636252186195,0.8631813977569915,0.7990194571249623,0.8065020957052769,0.8082808475943717,0.5336000739652944,0.7665761312434463,0.8166024965905194,0.7087270611721095,0.8152054946815348,0.263246979136847
MRS5151,0.5436155526019804,0.6244161668081561,0.5384883241959398,0.5441160720620797,0.5843311865307992,0.6955394162478721,0.4002890219132952,0.2522423105354767,0.5856983419749456,0.3995528134411549,0.6283409118636203,0.5383602026867573,0.15561982952144632,0.6995377777080267,0.5642243907681906,0.5499040759999447,0.5279224169398667
BOHEMINE,0.5595436711487335,0.5525726867281802,0.5320297710019961,0.5396637868393901,0.5050257573940973,0.5499686419111767,0.5463407503686217,0.41866446398533325,0.5539910709462119,0.6310417021121806,0.5304242870184512,0.7153974616882396,0.8073341392760063,0.5498080830327317,0.5264451926861132,0.5967163320734027,0.7635655807410244
A61603,0.8228137200558582,0.64145292365235,0.6284823540257349,0.8173490631060826,0.7875308241087867,0.6936533613228782,0.8008903123122297,0.7186093648621861,0.803321332397156,0.6320205384143103,0.7615241163035238,0.7509308014706844,0.7515630368518584,0.6972142619672722,0.7457278513278429,0.8100448141446681,0.7537231508334366
DALTROBAN,0.7777857650225841,0.6059112092885988,0.7077720957108988,0.8175508398955924,0.7615236813851263,0.783017701548457,0.8171040173887049,0.7182646605684692,0.6577757167512407,0.5938010915912629,0.44859617660574974,0.45494796736514775,0.7921431504139259,0.520296728445473,0.7229195283811698,0.6153171910514336,0.8019813836243126
CHEMBL203567,0.026309187844965075,0.5047143831322608,0.4902906365464969,0.5047148763719671,0.061897799986446615,0.5028881992237058,0.0236716464334692,0.5402438314963814,0.15464685867566796,0.5352660412827399,0.5284782586635123,0.017362923475472872,0.06537250848094465,0.5482263985794417,0.48369618822150223,0.4981613621750076,4.0092940656762376e-14
CIFEA,0.7300439079696452,0.6994759646581443,0.7029692788423678,0.7478502311632087,0.5083646882754547,0.704491568892939,0.7855676321466487,0.7864181770746479,0.7616840237796031,0.7308053273735307,0.7679194773384992,0.7558410144661147,0.7837663050820798,0.7544830971032548,0.7551240083521272,0.7606565056168656,0.7496106040961785
CA4P,0.002420242632579221,0.4949902703698449,0.11904200133379289,0.02867936199555953,0.522556824644622,0.5106158597403448,0.12241964333538341,0.018076886644644147,0.09418701026515297,0.5107057370515656,0.056750768838737975,0.04195058900990527,0.02676387625297289,0.17119247174915858,0.49189993516124375,0.10054443280710929,0.018385079824229857
CHEMBL133097,0.514248461320683,0.5354886516536264,0.5359303899905165,0.5115074315319513,0.37416223173088003,0.15029369313112406,0.3813824351659291,0.5386927481826824,0.28814604930423304,0.5383845200713291,0.019893302459099434,0.5377051422100964,0.6001312860367535,0.6204433713541022,0.37670687230700883,0.27988042695826365,0.2738074853096273
ERDAFITINIB,9.174024005692944e-18,0.0,5.476548248757082e-29,0.0,0.530761629848546,9.465898800886392e-15,2.9905633058171155e-16,4.023851072968165e-24,2.108932126350593e-16,0.0,4.0501990393795666e-10,6.769500700814456e-05,0.0,9.639248475276298e-22,2.4027104178326272e-20,8.651772355767246e-19,0.0
JTC-801,0.7794160503548511,0.45391042792547726,0.08955679831392155,0.5672666198343529,0.3465568565888121,0.5231675373574706,0.6623674705907528,0.6301963165015164,0.4528679098702002,0.7862157906970495,0.24375654426997534,0.1632909603763395,0.8064931324642359,0.35364142075289867,0.49108022317882843,0.8207333012350237,0.8407017372865194
PUMOSETRAG,0.5436301784023093,0.6357528858721585,0.8315247769535568,0.5516750152054991,0.7570764417267197,0.5545594070988733,0.5489336347506313,0.561481790030172,0.5504431591664438,0.5496602194873753,0.5498921191151983,0.537063347365036,0.5390152806535913,0.5326632970322889,0.5872141445095986,0.8863027855615011,0.569815548871799
PETHIDINE HYDROCHLORIDE,0.09133079104168113,0.36250392478924964,0.6025472960929608,0.24019052321869655,0.27990114506048813,0.49088376260151606,0.43229341824508694,0.38891814560606813,0.264088297902377,0.7104300179289634,0.306769851831729,0.17752490203448457,0.45056896303055,0.33059372905177,0.24512117626283952,0.39417794704931475,0.15634361129973307
AD-5075,0.00022465247351265852,1.734250711223784e-05,5.9712302406043295e-05,6.37197472229322e-07,0.00021269716800144828,0.14473001990224027,0.0088823596365717,0.058842740137011657,4.61542355341799e-07,0.00032618929660490844,0.003358671247386738,0.15125980110540077,0.0038784516668723583,0.16815759379052503,1.0387593956166405e-08,0.004956261494851971,0.0011122036117900019
